,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
17180,"25,000",,2014,2021,대조동,정익제이원,3,16,26.37,,6-26,11380,7,,
17181,"59,000",,1997,2021,대조동,삼성타운,3,17,84.82,,231,11380,1,,
17182,"36,200",,2014,2021,대조동,정익제이원,3,18,40.51,,6-26,11380,9,,
17183,"35,200",,2014,2021,대조동,정익제이원,3,19,41.08,,4-6,11380,8,,
17184,"34,000",,2015,2021,대조동,모아아파트(103동),3,20,42.51,,9-19,11380,7,,
17185,"30,000",,2017,2021,대조동,정익제이원6차,3,20,29.17,,186-12,11380,14,,
17186,"56,000",,1997,2021,대조동,삼성타운,3,22,59.4,,231,11380,9,,
17187,"14,500",,2012,2021,대조동,해오름시티,3,24,19.34,,9-40,11380,12,,
17188,"59,500",,1997,2021,대조동,삼성타운,3,25,59.4,,231,11380,10,,
17189,"25,000",,2015,2021,대조동,정익제이원아파트(15-114),3,26,26.65,,15-114,11380,10,,
17190,"12,500",,2014,2021,대조동,주주베에이,3,27,12.25,,9-14,11380,10,,
17191,"25,000",,2014,2021,대조동,대조리치빌III,3,29,32.24,,4-8,11380,8,,
17192,"29,400",,2017,2021,대조동,정익제이원6차,3,30,29.95,,186-12,11380,7,,
17193,"79,000",,2008,2021,응암동,대우푸르지오,3,1,84.2,,176,11380,3,,
17194,"89,000",,2008,2021,응암동,대우푸르지오,3,1,114.92,,176,11380,6,,
17195,"44,300",,2001,2021,응암동,명남래희안(122-4),3,4,67.36,,122-4,11380,4,,
17196,"38,400",,2002,2021,응암동,상아,3,6,73.67,,113-27,11380,4,,
17197,"44,500",,2001,2021,응암동,명남래희안(122-4),3,6,67.36,,122-4,11380,5,,
17198,"62,000",,2004,2021,응암동,경향렉스빌,3,6,74.895,,96-18,11380,12,,
17199,"47,500",,1990,2021,응암동,신동아,3,9,52.71,,197-78,11380,12,,
17200,"13,500",,2014,2021,응암동,응암아네스트,3,10,15.4961,,88-8,11380,12,,
17201,"69,300",,1988,2021,응암동,우성,3,10,115.67,,694-1,11380,6,,
17202,"37,700",,2003,2021,응암동,자선메르시안(119-15),3,11,63.41,,119-15,11380,6,,
17203,"63,000",,2003,2021,응암동,서강스카이빌2,3,12,84.87,,116-17,11380,10,,
17204,"100,000",,2011,2021,응암동,백련산힐스테이트3차,3,13,84.59,,761,11380,6,,
17205,"108,000",,2003,2021,응암동,대주피오레,3,13,145.77,,669-1,11380,11,,
17206,"40,500",,1997,2021,응암동,해태드림타운,3,16,59.18,,738,11380,5,,
17207,"103,500",,2011,2021,응암동,백련산힐스테이트1차,3,17,84.49,,759,11380,7,,
17208,"88,000",,2013,2021,응암동,녹번역센트레빌,3,17,84.9,,762,11380,1,,
17209,"108,500",,2021,2021,응암동,녹번역e편한세상캐슬,3,18,59.97,,769,11380,2,,
17210,"37,000",,2019,2021,응암동,디우아르떼,3,18,39.44,,590-23,11380,8,,
17211,"70,000",,2001,2021,응암동,서강스카이빌,3,19,150.37,,109-3,11380,10,,
17212,"51,500",,2016,2021,응암동,모아아파트,3,20,52.54,,763,11380,4,,
17213,"116,000",,2018,2021,응암동,백련산힐스테이트4차,3,20,84.98,,764,11380,17,,
17214,"43,000",,2001,2021,응암동,남청파인힐,3,21,55.14,,742-3,11380,15,,
17215,"44,000",,1995,2021,응암동,경남,3,27,74.21,,714,11380,1,,
17216,"46,000",,1990,2021,응암동,신동아,3,27,52.71,,197-78,11380,9,,
17217,"45,000",,2003,2021,응암동,프라임팰리스,3,30,71.16,,111-48,11380,11,,
17218,"58,560",,2009,2021,역촌동,아그네스풍림아이원,3,13,102.88,,31-6,11380,4,,
17219,"57,550",,2009,2021,역촌동,아그네스풍림아이원,3,18,103.87,,31-6,11380,3,,
17220,"61,000",,2009,2021,역촌동,아그네스풍림아이원,3,20,103.87,,31-6,11380,4,,
17221,"40,500",,2003,2021,역촌동,디케이,3,22,84.6,,45-30,11380,5,,
17222,"63,000",,2009,2021,역촌동,아그네스풍림아이원,3,26,103.87,,31-6,11380,5,,
17223,"59,900",,2003,2021,역촌동,한국리치빌,3,27,84.2164,,231,11380,2,,
17224,"44,500",,2004,2021,역촌동,명남뉴,3,30,77.03,,32-3,11380,5,,
17225,"85,700",,2019,2021,신사동,응암역효성해링턴플레이스,3,1,71.99,,372,11380,8,,
17226,"54,300",,2000,2021,신사동,신사성원,3,2,59.94,,360,11380,17,,
17227,"46,500",,2009,2021,신사동,개성하이뷰,3,3,80.53,,7-11,11380,7,,
17228,"74,000",,1987,2021,신사동,미성,3,6,83.27,,140-1,11380,6,,
17229,"78,400",,2011,2021,신사동,두산위브2차,3,11,84.99,,371,11380,6,,
17230,"28,000",,2015,2021,신사동,미래하임(아파트),3,12,44.49,,229-24,11380,2,,
17231,"85,500",,2019,2021,신사동,응암역효성해링턴플레이스,3,14,71.99,,372,11380,3,,
17232,"52,250",,1992,2021,신사동,라이프씨티,3,17,83.04,,354,11380,7,,
17233,"64,400",,1994,2021,신사동,현대2,3,19,84.83,,355,11380,7,,
17234,"93,800",,2019,2021,신사동,응암역효성해링턴플레이스,3,20,75.72,,372,11380,11,,
17235,"49,000",,1992,2021,신사동,라이프씨티,3,24,59.32,,354,11380,5,,
17236,"87,000",,2019,2021,신사동,응암역효성해링턴플레이스,3,27,71.93,,372,11380,13,,
17237,"53,000",,1992,2021,신사동,라이프씨티,3,29,83.04,,354,11380,5,,
17238,"46,500",,2019,2021,신사동,승윤노블리안,3,31,57.997,,19-147,11380,8,,
17239,"89,000",,2000,2021,증산동,DMC우방,3,1,84.99,,244,11380,2,,
17240,"124,500",,2009,2021,증산동,DMC자이2단지,3,6,115.61,,223-28,11380,2,21.05.21,O
17241,"75,900",,2000,2021,증산동,DMC우방,3,13,59.91,,244,11380,18,,
17242,"60,000",,2004,2021,증산동,DMC문영퀸즈파크아파트,3,18,84.97,,254,11380,14,,
17243,"80,000",,2002,2021,증산동,자선메르시안(162-21),3,30,76.66,,162-21,11380,7,,
17244,"12,600",,2011,2021,증산동,디오반,3,30,14.46,,173-1,11380,2,,
17245,"88,500",,2009,2021,진관동,은평뉴타운우물골(두산위브8단지),3,1,84.43,,88,11380,13,,
17246,"88,000",,2010,2021,진관동,은평뉴타운 제각말 푸르지오(5-3단지),3,4,84.89,,94,11380,1,,
17247,"122,500",,2010,2021,진관동,은평뉴타운우물골(두산위브7단지),3,5,167.71,,84,11380,2,,
17248,"54,500",,2017,2021,진관동,은평뉴타운솔하임,3,7,45.034,,60,11380,10,,
17249,"85,600",,2008,2021,진관동,은평뉴타운상림마을(현대아이파크B-4),3,8,84.83,,6,11380,4,,
17250,"85,000",,2015,2021,진관동,은평뉴타운기자촌11단지,3,9,84.94,,150,11380,3,21.03.15,O
17251,"78,000",,2015,2021,진관동,은평뉴타운기자촌11단지,3,9,59.88,,150,11380,4,,
17252,"85,000",,2015,2021,진관동,은평뉴타운기자촌11단지,3,9,84.94,,150,11380,3,,
17253,"108,000",,2008,2021,진관동,은평뉴타운상림마을(롯데캐슬A-1),3,10,101.61,,19,11380,4,,
17254,"105,000",,2009,2021,진관동,은평뉴타운우물골(두산위브6단지),3,10,101.42,,81,11380,1,,
17255,"50,000",,2017,2021,진관동,은평뉴타운솔하임,3,17,45.034,,60,11380,11,,
17256,"103,500",,2009,2021,진관동,은평뉴타운박석고개(힐스테이트12단지),3,20,84.72,,101,11380,13,,
17257,"113,500",,2008,2021,진관동,은평뉴타운상림마을(푸르지오C-5),3,21,134.96,,5,11380,7,,
17258,"151,000",,2009,2021,진관동,은평뉴타운마고정(센트레빌3단지),3,23,167.13,,107,11380,15,,
17259,"92,000",,2008,2021,진관동,은평뉴타운상림마을(현대아이파크B-14),3,24,101.94,,10,11380,7,,
17260,"79,000",,2008,2021,진관동,은평뉴타운상림마을(푸르지오C-5),3,26,84.79,,5,11380,1,,
17261,"81,000",,2009,2021,진관동,은평뉴타운우물골(두산위브5단지),3,27,59.37,,83,11380,5,,
17262,"49,500",,2017,2021,진관동,힐데스하임,3,27,42.24,,64,11380,11,,
17263,"55,000",,2017,2021,진관동,은평뉴타운솔하임,3,27,45.034,,60,11380,20,,
17264,"55,000",,2017,2021,진관동,은평뉴타운솔하임,3,27,45.034,,60,11380,20,21.04.19,O
17265,"150,000",,2010,2021,진관동,은평뉴타운폭포동(힐스테이트D-9),3,27,166.96,,140,11380,11,,
17266,"89,900",,2009,2021,진관동,은평뉴타운우물골(두산위브8단지),3,29,84.49,,88,11380,10,,
17267,"69,600",,2003,2021,수색동,대림한숲(DMC이편한세상),4,14,59.895,,415-1,11380,12,,
17268,"69,600",,2003,2021,수색동,대림한숲(DMC이편한세상),4,14,59.895,,415-1,11380,12,21.05.21,O
17269,"80,000",,2003,2021,수색동,대림한숲(DMC이편한세상),4,15,84.951,,415-1,11380,5,,
17270,"85,000",,2003,2021,수색동,대림한숲(DMC이편한세상),4,29,84.951,,415-1,11380,6,,
17271,"43,000",,2011,2021,녹번동,경원파발리안,4,1,56.5,,83-16,11380,6,,
17272,"43,000",,2002,2021,녹번동,초우레디안아트빌,4,3,71.64,,100-32,11380,5,,
17273,"108,500",,2019,2021,녹번동,힐스테이트녹번,4,3,59.938,,282,11380,6,,
17274,"85,000",,2001,2021,녹번동,녹번2현대,4,9,117.35,,278-1,11380,3,,
17275,"85,000",,2001,2021,녹번동,녹번2현대,4,9,117.35,,278-1,11380,3,21.05.04,O
17276,"42,500",,2005,2021,녹번동,청솔아파트,4,12,84.91,,71-8,11380,3,,
17277,"102,000",,2019,2021,녹번동,래미안베라힐즈,4,24,59.98,,283,11380,3,,
17278,"117,000",,2019,2021,녹번동,힐스테이트녹번,4,25,84.9,,282,11380,2,,
17279,"115,500",,2015,2021,녹번동,북한산푸르지오,4,26,84.99,,281,11380,15,,
17280,"49,000",,2019,2021,녹번동,거장메카,4,27,40.97,,183-2,11380,13,,
17281,"64,000",,2002,2021,녹번동,녹번JR아파트,4,29,59.866,,280-1,11380,11,,
17282,"48,500",,2019,2021,녹번동,거장메카,4,29,40.97,,183-2,11380,9,,
17283,"75,000",,1999,2021,불광동,대호아파트,4,1,84.81,,629,11380,4,,
17284,"109,000",,2010,2021,불광동,북한산래미안아파트(2단지),4,3,114.9986,,637,11380,6,,
17285,"40,000",,2001,2021,불광동,남해그린힐,4,7,59.87,,632,11380,8,,
17286,"45,000",,1995,2021,불광동,신우아파트,4,8,59.97,,241-23,11380,8,,
17287,"115,000",,2011,2021,불광동,북한산힐스테이트7차,4,9,84.99,,643,11380,5,,
17288,"12,000",,2013,2021,불광동,제이타워,4,10,15.05,,484-60,11380,8,,
17289,"75,000",,1988,2021,불광동,라이프미성,4,13,66.7,,248,11380,5,,
17290,"85,000",,2004,2021,불광동,북한산현대홈타운,4,14,59.9765,,633,11380,10,,
17291,"98,000",,2009,2021,불광동,북한산힐스테이트1차아파트,4,15,114.942,,635,11380,1,,
17292,"11,300",,2013,2021,불광동,제이타워,4,17,13.36,,484-60,11380,6,,
17293,"84,700",,2010,2021,불광동,북한산현대힐스테이트3차아파트,4,17,59.99,,641,11380,6,,
17294,"67,000",,2006,2021,불광동,북한산한양수자인아파트,4,20,59.69,,636,11380,13,,
17295,"96,500",,2010,2021,불광동,북한산현대힐스테이트3차아파트,4,23,84.96,,641,11380,3,21.06.18,O
17296,"27,700",,2018,2021,불광동,경인에버빌(285-18),4,23,29.47,,285-18,11380,8,,
17297,"106,000",,2010,2021,불광동,북한산래미안아파트(2단지),4,24,84.9929,,637,11380,15,,
17298,"80,000",,1988,2021,불광동,라이프미성,4,24,66.7,,248,11380,4,,
17299,"32,500",,2002,2021,불광동,삼흥아파트,4,24,63.85,,484-57,11380,2,,
17300,"44,500",,1991,2021,갈현동,라이프시티,4,3,79.11,,267-1,11380,15,,
17301,"58,500",,1997,2021,갈현동,갈현동현대,4,3,59.25,,537,11380,14,,
17302,"54,000",,1998,2021,갈현동,우남,4,8,84.92,,540,11380,13,,
17303,"54,500",,2017,2021,갈현동,베로니스,4,10,52.1,,468-5,11380,7,,
17304,"59,600",,1997,2021,갈현동,한솔,4,11,84.93,,539,11380,4,,
17305,"40,000",,2011,2021,갈현동,연서노벨(463-16),4,12,67.79,,463-16,11380,9,,
17306,"21,000",,1997,2021,갈현동,한솔,4,14,39.96,,539,11380,8,,
17307,"37,700",,2004,2021,갈현동,웰빙존,4,17,81.18,,522-19,11380,4,,
17308,"74,500",,2000,2021,갈현동,현재트윈빌,4,19,170.1,,542-1,11380,5,,
17309,"46,500",,2009,2021,구산동,구산그린빌,4,3,59.76,,226,11380,4,,
17310,"56,000",,1989,2021,구산동,경향,4,4,124.8,,162-1,11380,3,,
17311,"45,900",,2021,2021,구산동,벨뷰아파트,4,8,49.52,,321-28,11380,7,,
17312,"39,800",,2002,2021,구산동,태영홈아파트,4,10,84.84,,26-25,11380,2,,
17313,"55,000",,1997,2021,구산동,예승빌라트,4,14,141.24,,27-15,11380,2,21.06.08,O
17314,"44,700",,2021,2021,구산동,벨뷰아파트,4,14,47.27,,321-28,11380,7,,
17315,"43,200",,2006,2021,구산동,캐슬아파트(18-10),4,17,84.87,,18-10,11380,4,,
17316,"63,000",,1998,2021,구산동,갈현현대,4,24,84.83,,382,11380,4,,
17317,"74,400",,2004,2021,구산동,대림e-편한세상2,4,27,110.415,,546,11380,14,,
17318,"50,000",,1998,2021,구산동,갈현현대,4,27,59.94,,382,11380,14,,
17319,"69,800",,1998,2021,구산동,갈현현대,4,27,114.95,,382,11380,16,,
17320,"25,500",,2014,2021,대조동,미래하임(6-19),4,1,24.41,,6-19,11380,12,,
17321,"30,000",,2014,2021,대조동,영화빌리지,4,3,30.89,,6-25,11380,9,,
17322,"24,300",,2014,2021,대조동,미래하임(6-19),4,6,29.58,,6-19,11380,6,,
17323,"28,500",,2001,2021,대조동,장미아파트,4,12,66.95,,31-17,11380,5,,
17324,"29,900",,2017,2021,대조동,정익제이원6차,4,13,29.57,,186-12,11380,14,,
17325,"9,500",,2012,2021,대조동,제이타워1,4,14,12.23,,4-12,11380,7,21.05.31,O
17326,"42,900",,2013,2021,대조동,모아아파트(101동),4,15,51.12,,9-21,11380,5,,
17327,"40,000",,2012,2021,대조동,아이안빌,4,17,37.73,,4-18,11380,14,,
17328,"18,350",,2020,2021,대조동,메트하임,4,17,14.03,,197-3,11380,10,,
17329,"63,500",,2002,2021,대조동,삼오,4,20,108.32,,204-1,11380,5,,
17330,"9,500",,2012,2021,대조동,제이타워1,4,21,12.23,,4-12,11380,7,,
17331,"29,950",,2017,2021,대조동,정익제이원6차,4,24,29.17,,186-12,11380,7,,
17332,"39,000",,2012,2021,대조동,예가크레시아,4,26,49.61,,6-13,11380,9,,
17333,"45,000",,1995,2021,응암동,경남,4,5,59.36,,714,11380,8,,
17334,"45,000",,1995,2021,응암동,경남,4,5,59.36,,714,11380,8,,
17335,"39,000",,2007,2021,응암동,남광쉐르빌,4,6,62.92,,88-16,11380,6,21.04.21,O
17336,"44,000",,2001,2021,응암동,남청파인힐,4,10,55.14,,742-3,11380,14,,
17337,"93,900",,2018,2021,응암동,백련산힐스테이트4차,4,11,59.98,,764,11380,8,,
17338,"39,000",,2019,2021,응암동,디우아르떼,4,13,39.44,,590-23,11380,7,,
17339,"33,000",,2011,2021,응암동,푸른숲,4,13,61.71,,236-7,11380,7,,
17340,"103,000",,2011,2021,응암동,백련산힐스테이트2차,4,13,84.59,,760,11380,3,,
17341,"29,000",,2004,2021,응암동,월드빌(120-6),4,16,63.39,,120-6,11380,5,,
17342,"66,700",,2008,2021,응암동,대우푸르지오,4,20,59.58,,176,11380,1,,
17343,"50,500",,1995,2021,응암동,경남,4,20,74.21,,714,11380,1,,
17344,"43,000",,2001,2021,응암동,남청파인힐,4,21,60.9,,742-3,11380,9,,
17345,"37,000",,2007,2021,응암동,남광쉐르빌,4,23,62.92,,88-16,11380,6,,
17346,"94,700",,2020,2021,응암동,백련산에스케이뷰아이파크,4,24,59.8545,,767,11380,2,,
17347,"48,800",,1990,2021,응암동,신동아,4,27,52.71,,197-78,11380,12,,
17348,"31,000",,1997,2021,응암동,해태드림타운,4,27,54.6,,738,11380,15,,
17349,"49,800",,2003,2021,응암동,조이팰리스(90-23),4,27,84.32,,90-23,11380,4,,
17350,"66,500",,2009,2021,응암동,명남더블레스,4,29,84.96,,93-6,11380,7,,
17351,"29,500",,2002,2021,응암동,자선메르시안102동(123-25),4,29,46.32,,123-25,11380,3,,
17352,"47,500",,2003,2021,응암동,조이팰리스(90-23),4,29,84.32,,90-23,11380,11,,
17353,"48,000",,1990,2021,응암동,신동아,4,29,52.71,,197-78,11380,10,,
17354,"49,500",,2008,2021,응암동,대운브랜뉴,4,29,84.99,,118-12,11380,2,,
17355,"63,000",,2003,2021,역촌동,한국리치빌,4,10,84.2164,,231,11380,5,,
17356,"59,510",,2009,2021,역촌동,아그네스풍림아이원,4,12,103.87,,31-6,11380,4,,
17357,"56,610",,2009,2021,역촌동,아그네스풍림아이원,4,13,102.88,,31-6,11380,3,,
17358,"54,000",,2006,2021,역촌동,거성리젠시2차,4,15,69.57,,44-6,11380,12,,
17359,"59,500",,2009,2021,역촌동,아그네스풍림아이원,4,16,88.01,,31-6,11380,3,,
17360,"59,490",,2009,2021,역촌동,아그네스풍림아이원,4,19,104.83,,31-6,11380,7,,
17361,"28,700",,2018,2021,역촌동,위산엘리시움,4,19,39.26,,17-17,11380,9,,
17362,"60,500",,2009,2021,역촌동,아그네스풍림아이원,4,23,102.88,,31-6,11380,6,,
17363,"46,000",,2006,2021,역촌동,연리지,4,24,99.6,,36-37,11380,6,,
17364,"60,000",,2011,2021,역촌동,역촌센트레빌,4,24,59.86,,232,11380,1,,
17365,"60,500",,2009,2021,역촌동,아그네스풍림아이원,4,26,102.88,,31-6,11380,7,,
17366,"54,000",,1996,2021,신사동,신성수정,4,1,59.63,,358,11380,15,,
17367,"29,000",,2013,2021,신사동,예성그린,4,3,59.5,,242,11380,2,,
17368,"59,000",,1987,2021,신사동,미성,4,10,63.53,,140-1,11380,11,,
17369,"81,500",,2019,2021,신사동,응암역효성해링턴플레이스,4,19,59.94,,372,11380,14,,
